file,bank,addr,label,name,pic,textend,nowrap,zh,en,deepl,checked,notes
,4f,5d1c,,KULU,KULU,done,,"來自銀河系裡的
正義使者﹗","Messengers of justice, from the Milky Way!

",0,0,
,4f,5d38,,LAKI,LAKI,done,,"穿梭於黑夜的浪
漫勇士﹗","Dashing heroes, in both night and day!

",0,0,
,4f,5d50,,KULU,KULU,done,,"貫徹愛．正義．
勇氣的真理﹗","With truth, justice, courage and love!

",0,0,
,4f,5d6b,,LAKI,LAKI,done,,拉琪﹗,Laki!,0,0,
,4f,5d74,,KULU,KULU,done,,庫魯﹗,Kulu!,0,0,
,4f,5d7d,,LAKI,LAKI,done,,"閃．電．隊～～
誕生﹗﹗",Witness the birth of the Volts!,0,0,
,4f,5d91,,35,5E,done,,"一群神經病﹗
我就是不賣～

你們就穿那些破
舊的衣服﹐上台
讓人笑個夠吧﹗
哈哈哈哈～","What a bunch of nutcases!

You won't get anything from me, so just go wear these shabby clothes on-stage and give people a good laugh!

Ha ha ha ha ha!

",0,0,
,4f,5ddb,,KULU,KULU,done,,"你真是在下見過
最壞心眼的醜八
怪﹗","You really are the most evil, ugliest hag I've ever seen!",0,0,
,4f,5dfe,,LAKI,LAKI,done,,"哼﹗
沒什麼了不起的

我會讓你這個不
可愛的傢伙﹐見
識到～
什麼叫做女王的
風範﹗

哦哦哦哦～
呵呵呵呵﹗","Humph!

Never mind! My gracious self will let this uncute prick go this once - that's what's called a queenly demeanor!

Ohohohoho!

Ehehehehe!

",0,0,
,4f,5e5b,,35,5E,done,,"哼﹗
沒有人敢說麗子
不可愛﹗
氣死我了﹗﹗","Hmph!

No one dares to say that I'm uncute!

I'm so mad!",0,0,
,4f,5e85,,35,5E,done,,"什麼﹖
妳也想要參加

選秀會﹖","What?

You want to participate in the talent show too?

",0,0,
,4f,5ea5,,35,5E,done,,"哈哈哈哈～
不要笑死人了～

瞧妳那副寒酸樣
連衣服穿在妳身
上﹐都變得很可
憐⚬
哈哈哈～

妳還是放棄吧﹗
哈哈哈～","Ah ha ha ha ha!

Oh, I'm going to pass out... You look so shabby, and even your clothes look so pitiful...

Ha ha ha ha ha!

You should just give up!

Ha ha ha ha!",0,0,
,4f,5f09,,NINA,02,done,,"是⋯是的⋯
對不起⋯⋯","Y... Yes...

Sorry...

",0,0,
,4f,5f1f,,35,5E,done,,"真是傷腦筋～
衣服這麼多～

把剩下來的衣服
全都燒掉吧﹗
真是麻煩⋯","What a headache! There's so many clothes...

I'll just burn the ones I don't need!

How annoying...

",0,0,
,4f,5f5b,,NINA,02,done,,"巴洛特⋯妮娜⋯
不能比賽了⋯⋯

妮娜⋯
沒有衣服～
麗子小姐說﹐妮
娜不適合比賽⋯","Ballot... I...

I can't enter the competition... I...

I don't have any clothes, and miss Lizzy said that I'm not suitable for the talent show...

",0,0,
,4f,5fa7,,BALLOT,BALLOT_5,done,,"沒有那回事的﹗
妮娜一定是最漂
亮的女孩⚬

只要我們解決了
衣服的問題的話","Don't say that!

Nina, I'm sure you're the prettiest of them all.

We just need to solve this clothing problem...

",0,0,
,4f,5feb,,2C,55,done,,咦⋯﹖,Huh...?,0,0,
,4f,5ff5,,2C,55,done,,啊⋯﹖,"Hmm?

",0,0,
,4f,5fff,,2C,55,done,,妳⋯妳⋯,"You... you...

",0,0,
,4f,600b,,2C,55,done,,"這⋯這種心蹦蹦
跳的感覺是什麼
﹖

心臟好像被一百
隻大象踩過一樣
真是奇怪⋯⋯","Wh... What's this feeling?

My heart is pounding like a stampede of 100 elephants...

It feels so weird...

",0,0,
,4f,6051,,2C,55,done,,"這⋯這位小姐⋯
妳也是要參加選
秀會嗎﹖","This... Miss...

Are you also going to participate in the talent show?

",0,0,
,4f,6077,,NINA,02,done,,"妮娜不適合⋯⋯
妮娜只有這套破
舊的衣服⋯","I can't...

I only have these old clothes...

",0,0,
,4f,609f,,2C,55,done,,"臉好燙⋯⋯
我今天是怎麼回

事⋯⋯","My face feels so hot...

What's happening to me today...

",0,0,
,4f,60c0,,NINA,02,done,,面具先生﹖,"Mister?

",0,0,
,4f,60cd,,2C,55,done,,"哦﹗﹗﹗
這件事就包在我
身上﹐我幫你解
決衣服的問題⚬

我有個知名的裁
縫師朋友⚬

我們就在綠色樹
海碰面吧﹗

再見了～
一定要來喲﹗","Whoa!

Leave it to me, I'll help you out with the clothes.

I have a friend who's a famous tailor.

Let's meet in the Sea of Green!

See ya - please come!",0,0,
,4f,6146,,BALLOT,BALLOT_5,done,,真是奇怪的人⋯,What a weird guy...,0,0,
,4f,6154,,NINA,02,done,,"巴洛特﹐現在要
怎麼辦﹖","Ballot, what do we do now?

",0,0,
,4f,616c,,BALLOT,BALLOT_5,done,,"沒有辦法了～
城裡已經買不到
衣服⋯

只好到綠色樹海
與他碰面了⚬","We don't have a choice, there's no longer any clothes in the city...

We'll have to go meet him in the Sea of Green.

",0,0,
,4f,61aa,,BALLOT,BALLOT_5,done,,"這裡是綠色樹海
嗎﹖
怎麼到處都是石
頭做的樹﹖

石頭做的小動物
真是奇怪～","That's the Sea of Green?

Why are there stone trees everywhere?

These little stone animals... That's really weird!

",0,0,
script_g2_1f,12,41f1,,BLANK,1A,done,,嗯﹐找死﹗,"OK, I'll risk it!",0,0,
script_g3_17,4f,5093,,BLANK,17,done,,"我老婆就是世界
知名的糢特兒～
花露露⚬

我們家麗子就不
得了了﹗

她一定能在選秀
會上﹐大放明星
光彩的﹗

你說是嗎﹖
我的親親小蜜糖","You heard about the world-renowned model, Hua Lulu? That's my wife!

My Lizzy is absolutely amazing!

She will dazzle all the competition during the talent show! 

Ain't that right, my darling sweetie pie?",0,0,
,4f,5107,,BLANK,17,done,,"我老婆就是世界
知名的糢特兒～",My wife is a world-renowned model!,0,0,
,4f,5127,,BLANK,17,done,,"自從敗選後﹐

我老婆～

就⋯不知跑到
哪裡去了～

老婆啊～嗚～","Ever since she lost the contest, my wife...

I... I have no idea where she ran off to...

Darling... Waaah...",0,0,
,4f,5161,,35,5E,done,,"嗯～嗯～嗯～﹖
你是來要簽名的
嗎﹖

嗯～又是一個被
我所迷惑的小羔
羊⚬

女人的身體﹐是
最大的～武～器
嗯～～","Oh oh oh?

Are you here for an autograph?

Hm! Another little lamb, bewitched by my looks.

A woman's body is her best weapon!

Hmm-hmm!",0,0,
script_g3_19,4f,51ca,,BLANK,13,done,,"沒有問題的﹗
以我女兒的姿色
要奪下選秀會的
冠軍﹐絕對沒有
問題的⚬","No problem!

With my daughter's beauty, winning the talent show will be a non-issue.",0,0,
,4f,5208,,BLANK,13,done,,"抱歉～
今日掛號已滿﹗
明日請早﹗","Oh no, today's registrations are closed!

We'll have to apply early tomorrow!",0,0,
,4f,522b,,BLANK,25,done,,"真是緊張﹐選秀
會就要到了﹗

要是人家真的選
上了﹐該怎麼辦
一想到人家就要
成為世界明星﹐
就好緊張喲﹗","The talent show is coming up soon, I'm so nervous!

Just thinking of what I would do if I get picked and become a world-famous celebrity gets my stomach in a knot!

",0,0,
,4f,5284,,BLANK,25,done,,"要世界級明星的
我的簽名﹐

是要預約的喲～

媽﹗掛號了～","If you want an autograph from a famous celebrity such as me, you'll have to make an appointment!

Mom! Register!",0,0,
script_g3_1a_1,4f,52bc,,BLANK,16,done,,"在天之都的附近
有一座森林﹐名
叫綠色樹海⚬

但不曉得為什麼
突然間～
所有的樹都
變成了石頭⚬
真是奇怪啊⋯","There's a forest near Sky City called the Sea of Green.

But suddenly, for some unknown reason, all of the trees turned to stone.

This is really strange...",0,0,
,4f,531d,,BLANK,13,done,,"綠色樹海裡有很
多的小動物⋯
可是突然減少了
很多～
還有些被變成了
石頭⚬

到底是怎麼回事
呢﹖","There were a lot of small animals living in the Sea of Green...

But many of them suddenly disappeared, and some turned into stone.

Just what in the world happened? ",0,0,
script_g3_1a_2,4f,6bf9,,BLANK,16,done,,"綠色樹海又變成
一片綠油油了⚬

真是搞不懂怎麼
回事⚬","The trees in the Sea of Green have become green once more.

I really don't understand what's going on.",0,0,
,4f,6c29,,BLANK,1F,done,,"好噁心喔﹗
在綠色樹海看到
一隻沒有毛的小
白兔⋯

小白兔沒有毛﹐
變得好像是長耳
朵的老鼠﹗
好噁心喔﹗","Gross!

In the Sea of Green, I saw a furless little bunny...

Without fur, white rabbits look like long-eared rats!

How disgusting!

",0,0,
script_g3_1b,4f,5372,,BLANK,18,done,,"邦林企業總裁的
兒子～
克勞德﹐是個頑
皮的小孩⚬

不過他卻非常的
喜歡小動物⚬

常看見他對著小
動物自言自語⋯","Claude, the son of Bang Lin Entreprises' president, is a very naughty kid.

However, he is very fond of small animals.

I often see him talking to them...",0,0,
script_g3_1d_1,4f,407f,,14,25,getchoice String_1cc5,,"需要妮可治療嗎
﹖",,0,0,
script_g3_1d_2,4f,4097,,1A,25,getchoice String_1cc5,,"這裡是星獸膠囊
存放銀行⚬

需要艾娜的服務
嗎﹖",,0,0,
script_g3_1e,4f,406d,,19,22,done,,需要服務嗎﹖,,0,0,
script_g4_1e,58,63df,,STAR_BEAST,6A,done,,"嘰嘰～阻礙計劃
者⋯嘰嘰⋯殺﹗",,0,0,
,58,63fd,,BALLOT,BALLOT_5,done,,"阻礙計劃者﹖
這是什麼意思﹖
星獸有什麼計劃
嗎﹖

這種不安的感覺
到底是什麼呢﹖",,0,0,
script_g5_03_1,67,6f54,,2E,57,done,,⋯⋯⋯,,0,0,
,67,6f5d,,2D,56,done,,⋯⋯⋯,,0,0,
script_g5_03_2,67,6f6d,,2D,56,done,,"啊﹗是你啊﹗
這個送你⚬",,0,0,
,67,6f86,,BALLOT,BALLOT_5,done,,得到干擾電波⚬,,0,0,
,67,6f97,,2D,56,done,,路上小心﹗,,0,0,
,67,6fa5,,2E,57,getchoice String_1cc5,,需要治療嗎﹖,,0,0,
script_g5_04_1,67,6f65,,31,5A,done,,⋯⋯⋯,,0,0,
script_g5_04_2,67,6fdb,,2E,57,getchoice String_1cc5,,"這裡是怪獸膠囊
存放銀行⚬
需要服務嗎﹖",,0,0,
,67,7002,,31,5A,done,,"遇上你真好⚬
這就當做是
見面禮好了⚬",,0,0,
,67,7025,,BALLOT,BALLOT_5,done,,得到祕技１?⚬,,0,0,
,67,7036,,31,5A,done,,遇上你真好⚬,,0,0,
script_g5_05_1,67,6f4b,,2F,58,done,,⋯⋯⋯,,0,0,
script_g5_05_2,67,6fb7,,2F,58,getchoice String_1cc5,,需要治療嗎﹖,,0,0,
script_g5_06_1,67,6fc9,,31,5A,getchoice String_1cc5,,需要治療嗎﹖,,0,0,
script_g5_06_2,67,7044,,2F,58,done,,"終於有人聽懂我
的話了⚬
這個送你⚬",,0,0,
,67,7069,,BALLOT,BALLOT_5,done,,得到神奇果實⚬,,0,0,
,67,7079,,2F,58,done,,謝謝你﹗,,0,0,
script_g6_08_1,6c,405d,,14,25,getchoice String_1cc5,,"需要妮可治療嗎
﹖",,0,0,
,6c,4075,,1A,25,getchoice String_1cc5,,"這裡是星獸膠囊
存放銀行⚬

需要艾娜的服務
嗎﹖",,0,0,
,6c,40a4,,19,22,done,,"需要什麼服務嗎
﹖",,0,0,
script_g6_08_2,6c,748f,,51,$76,done,,"想要阻止懲罰者
嗎﹖

別不自量力了⚬
讓你見識三魔人
之～水魔人
的厲害﹗",,0,0,
script_g6_09,6c,74d2,,52,$77,done,,"懲罰者已經從那
該死的裂縫中出
現了⚬

哈哈～
等主人呤唱完終
極的淨化咒文後
月球就會化為巨
大的隕石⚬

到時候﹐地球就
會像地獄般的灼
熱﹗
哈哈哈哈～

用炙烈的火焰﹐
淨化所有不潔的
人類吧﹗",,0,0,
script_g6_0a,6c,757d,,50,75,done,,"你們還能夠來到
這裡﹐不由得讓

我打從心裡偑服
懲罰者正在呤唱
淨化人類的咒文
可不能讓你們阻
止⚬

地球這種地方﹐
讓你們人類居住

實在太浪費了現
在的我﹐力量應
該完全的回復了
吧﹗

既然如此﹐那就
提早進入死靈國
度吧﹗",,0,0,
,6c,7643,,50,75,done,,"不⋯不可能⋯⋯
不⋯甘心⋯",,0,0,
script_g6_0b_1,6c,765d,,53,$78,done,,"奉吾之名、奉吾
之力～

比太陽更灼熱～
比血液更炙紅～

召喚紅蓮之星﹐
化為焚風～",,0,0,
,6c,76a8,,BALLOT,BALLOT_4,done,,"糟了﹗
這就是終極的淨
化咒文嗎﹖
絕對不能讓他唱
完﹗",,0,0,
,6c,76db,,53,$78,done,,"嗚⋯⋯呃⋯⋯
阻礙者⋯⋯⋯

奉吾之名﹐奉吾
之力～

比黑夜更潻黑的
力量～
回歸吾身﹗",,0,0,
,6c,7725,,53,60,done,,"低等的人類⚬

吾囚於空間裂縫
中之苦﹐汝能體
會﹖

月亮既將成為火
蓮～

既將對你們伸出
炙熱的舌頭﹐吞
噬一切⚬

用它吹出的風蒸
發你們的血液～

用它憤怒的火灰
化你們的骨頭～

何??﹖

接受淨化不是很
好嗎﹖

在吾之面前﹐體
會恐懼吧﹗",,0,0,
,6c,77f4,,53,60,done,,"呃⋯吾之力量尚
未回復⋯⋯

執意要做最後的
掙扎嗎﹖

一切似乎都太遲
了?",,0,0,
,6c,7835,,53,60,done,,"奉吾之名、奉吾
之力～

比太陽更灼熱～
比血液更炙紅～

召喚紅蓮之星﹐
化為焚風～綻開
千萬度火舌～",,0,0,
,6c,788f,,BALLOT,BALLOT_3,done,,"可惡﹗
我不會讓你得懲
的﹗",,0,0,
,6c,78ab,,BALLOT,BALLOT_3,done,,可惡﹗﹗,,0,0,
,6c,78b6,,SAYA,11,done,,"巴洛特﹗
超．能源砲能源
已??

趕快回到白鳥號
上﹗
動作快﹗﹗",,0,0,
,6c,78ed,,BALLOT,BALLOT_5,done,,是的﹗,,0,0,
,6c,78f5,,53,60,done,,沒有這麼容易～,,0,0,
,6c,7906,,BALLOT,BALLOT_4,done,,啊啊啊﹗﹗﹗﹗,,0,0,
script_g6_0d,6c,61ec,,DR_LEO,DR_LEO,done,,"你們終於來了﹗
趕快上來吧⚬

路上再跟你們慢
慢解釋﹗",,0,0,
,6c,621e,,4F,73,done,,"怎麼會這樣﹖
晶片被拿走了嗎

可惡﹗﹗
大事不妙了﹗",,0,0,
,6c,624d,,DR_LEO,DR_LEO,done,,"哈哈哈～
很棒吧﹗

這可是我一生中
最偉大的成就﹗",,0,0,
,6c,627c,,DR_LEO,DR_LEO,done,,"一百二十年前﹐
八大科家就是用

設計圖上的太空
船﹐修補了星系

的裂縫﹐解除了
藍月現象⚬
而現在﹐就換我
們來拯救地球了
霧",,0,0,
,6c,62eb,,BALLOT,BALLOT_5,done,,"所以當時的八大
科學家﹐就留下

了那張設計圖﹖",,0,0,
,6c,6317,,DR_LEO,DR_LEO,done,,"是的⚬他們應該
是預測到﹐在不

久的將來﹐一定
會再度發生同樣
的事情吧⚬",,0,0,
,6c,635b,,DR_LEO,DR_LEO,done,,"好了﹐
時間不多了⚬

這就啟動時空跳
躍系統﹐飛往弗
烈茲星系吧﹗

在那之前﹐你們
八個人都要負責
好每個人的操作
部份⚬",,0,0,
,6c,63ca,,DR_LEO,DR_LEO,done,,"啟動時光跳躍系
統⚬

地點～
弗烈茲星系⚬",,0,0,
,6c,63f4,,20,30,done,,"時空跳躍⋯⋯
檢查終了﹗
弗烈茲星系⋯
地點確定⚬

距地球⋯
１９３２光年
啟動準備⋯⋯",,0,0,
,6c,6440,,20,30,done,,"警告～警告﹗
機身受損～

機身受損～
系統過載⋯⋯",,0,0,
,6c,6470,,DR_LEO,DR_LEO,done,,"怎麼回事﹖

啊﹗
機身偏離航道了

系統切換到人工
操作﹗",,0,0,
,6c,64a5,,20,30,done,,"人工操作⋯
切換完成⚬",,0,0,
,6c,64bc,,DR_LEO,DR_LEO,done,,"巴洛特﹐趕快找
出發生故障的原
因⚬

我設法穩住機身
快﹗",,0,0,
script_g6_10,6c,64f3,,DR_LEO,DR_LEO,done,,"巴洛特﹐趕快找
出發生故障的原
因⚬

我設法穩住機身
快﹗",,0,0,
script_g6_11,6c,6542,,NINA,NINA_4,done,,"怎麼會這樣﹖
妮娜也跟巴洛特
一起去﹗",,0,0,
script_g6_12,6c,659b,,HELEN,HELEN_0,done,,"原來如此⚬
一起找出問題的
根源吧⚬",,0,0,
script_g6_14,6c,652a,,BUCK,BUCK,done,,"巴克．一起去．
找問題﹗",,0,0,
script_g6_15,6c,6566,,CLAUDE,CLAUDE_4,done,,"在這種緊急時刻
還發生這種事⚬

雷歐博士真是不
可信任⚬",,0,0,
script_g6_16,6c,65bf,,LANTE,42,done,,"怎麼辦～
怎?辦～

太空船會不會就
這?墜毀了﹖

我這裡都很正常
呀﹗

有什麼我可以幫
忙的﹐就儘管開
口吧⚬",,0,0,
script_g6_17,6c,661f,,LANTE,43,done,,"少了我的幫助﹐
巴洛特會覺得沒
有安全感嗎﹖

呵呵呵～
那真是不好意思
呀﹗",,0,0,
,6c,6665,,BALLOT,BALLOT_3,done,,可惡⋯打不開﹗,,0,0,
,6c,6676,,BALLOT,BALLOT_4,done,,"米特﹖
這是怎麼回事﹖",,0,0,
,6c,668d,,MITT,49,done,,"哈哈哈哈～

這?﹐就連唯一
的阻礙都消除了

死心吧人類～
放棄你們的掙扎
吧﹗",,0,0,
,6c,66d2,,BALLOT,BALLOT_3,done,,"米特﹗
你在說什麼﹖",,0,0,
,6c,66e8,,MITT,49,done,,"裂縫的程度﹐就
快要讓懲罰者通
過了⚬

抱著榮幸的心情
接受紅蓮的洗淨
吧﹗

然後地球將會是
我們的了﹗",,0,0,
,6c,6745,,3F,75,done,,"我乃星獸三魔人
之～龍魔人⚬

這個宿主﹐對我
來說﹐再也沒有
用處了⚬",,0,0,
,6c,6781,,50,75,done,,"哈哈哈～
一百二十年前﹐
你破壞了我的計
劃⚬

而現在﹐你就要
嚐到可怕的後果
了?
哈哈哈哈～",,0,0,
,6c,67d2,,BALLOT,BALLOT_5,done,,"米特﹗﹗
支持住﹗",,0,0,
,6c,67e5,,MITT,07,done,,"巴⋯巴⋯
巴洛特⋯",,0,0,
,6c,67fa,,BALLOT,BALLOT_5,done,,"米特﹗
不要放手啊﹗",,0,0,
,6c,680f,,MITT,48,done,,"巴洛特⋯
對不起⋯
都是我的錯⋯",,0,0,
,6c,682f,,BALLOT,BALLOT_5,done,,"不要再說這種話
了﹗

用?力﹐就快要
上來了﹗",,0,0,
,6c,685a,,MITT,48,done,,"巴洛特⋯
謝謝你⋯⋯
好累⋯⋯
巴洛特⋯

你?到了嗎﹖
爸爸和媽媽就在
那邊﹐很高興向
我招著手⋯⋯",,0,0,
,6c,68a9,,BALLOT,BALLOT_4,done,,米特﹗﹗﹗,,0,0,
,6c,68b4,,MITT,07,done,,"巴洛特⋯
謝謝你⋯⋯

我?永遠記住你
的⋯⋯",,0,0,
,6c,68dc,,BALLOT,BALLOT_4,done,,米～特﹗﹗﹗﹗,,0,0,
,6c,68ea,,BALLOT,BALLOT_5,done,,"米特﹗﹗
支持住﹗",,0,0,
,6c,68fd,,MITT,07,done,,"巴⋯巴⋯
巴洛特⋯",,0,0,
,6c,6912,,BALLOT,BALLOT_4,done,,"米特﹗
不要放手啊﹗",,0,0,
,6c,6927,,MITT,48,done,,"巴洛特⋯
對不起⋯
都是我的錯⋯",,0,0,
,6c,6947,,BALLOT,BALLOT_5,done,,"不要再說這種話
了﹗

用?力﹐就快要
上來了﹗",,0,0,
,6c,6972,,MITT,07,done,,"巴洛特⋯
謝謝你⋯⋯",,0,0,
,6c,6986,,BALLOT,BALLOT_5,done,,"米特～
千萬不可以放棄

你不是答應過我
要做個超越父親
的星空彩繪家嗎",,0,0,
,6c,69c5,,MITT,07,done,,"爸爸⋯⋯
我??一定要活
下去才行⋯⋯",,0,0,
,6c,69e4,,BALLOT,BALLOT_5,done,,"對了⋯⋯
就是這樣⋯
再用點力⋯",,0,0,
,6c,6a04,,BALLOT,BALLOT_1,done,,"呼～呼呼～
太好了～米特⋯",,0,0,
,6c,6a1d,,MITT,48,done,,"巴洛特⋯
對不起⋯⋯",,0,0,
script_g6_18_1,6c,6aa6,,NINA,02,done,,"巴洛特⋯⋯
千萬不可以灰心
哦﹗
一定還有希望的",,0,0,
,6c,6ad5,,CLAUDE,CLAUDE_0,done,,"妮娜⋯⋯
發生了什事都不

要緊﹐只要妮娜
和我在一起﹐那
就?了⚬",,0,0,
,6c,6b13,,BUCK,BUCK,done,,"巴克．要．死了
．嗎﹖

巴克．下輩子．
要變成．人類⋯",,0,0,
,6c,6b44,,RANDT,44,done,,"唉⋯⋯⋯
還有什辦法可以
想嗎﹖

都是巴洛特的錯
要是巴洛特有著
像我一樣的精明
頭腦的話﹐就不
會發生這種事情
了﹗",,0,0,
script_g6_18_2,6c,6e62,,NINA,NINA_1,done,,"事情一定還有轉
機的⚬

不管如何﹐妮娜
一定支持巴洛特",,0,0,
,6c,6e97,,CLAUDE,CLAUDE_2,done,,"古代飛空兵器﹖
這怎麼可以少得
了我呢﹖",,0,0,
,6c,6ebb,,BUCK,BUCK,done,,"巴克．幫忙．巴
洛特﹗",,0,0,
,6c,6ed1,,RANDT,43,done,,"因為需要我的幫
助﹐才能讓事情

有轉機的餘地嗎
哈哈哈～

我的才能真是無
法掩藏⚬",,0,0,
script_g6_19_1,6c,6a32,,DR_LEO,DR_LEO,done,,"唉～～
沒有用了⋯

一切都沒有用了
好好的太空船⋯

現在只剩下八個
晶片所組成的
『核』了⋯

巴洛特啊～
做?接受世界末
日的心理準備吧",,0,0,
script_g6_19_2,6c,6c58,,DR_LEO,DR_LEO,done,,"唉～難道地球就
這?的完了嗎﹖",,0,0,
,6c,6c75,,4F,73,done,,"終於找到你們了
又是你這個敗事

有餘的雷歐老頭
把晶片交給貝爾

機器人保管﹐自
然有我的目的⚬",,0,0,
,6c,6ccd,,DR_LEO,DR_LEO,done,,"可惡﹗
雖然很不服氣﹐
但卻沒有辦法反
馭⋯⋯",,0,0,
,6c,6cf9,,4F,73,done,,"你們為什麼不等
我回來﹐就私自
行動﹗

有人找到了古代
的飛空兵器﹐緊
急委託我前往修
復⚬

才會暫時離開巴
爾之都﹐並把動
力晶片封住⚬

沒想到會發生這
種事⚬",,0,0,
,6c,6d89,,BALLOT,BALLOT_5,done,,古代飛空兵器﹖,,0,0,
,6c,6d99,,4F,73,done,,"是的⚬
沒有時間解釋了
再拖下去的話﹐
就快要來不及了

有一股極大的能
量正要從裂縫竄
出⚬

晶片組成的『核
』沒有受損吧﹖",,0,0,
,6c,6e0c,,DR_LEO,DR_LEO,done,,沒有⚬,,0,0,
,6c,6e15,,4F,73,done,,"這真是太好了⚬
那你就跟我走吧

巴洛特﹐把同伴
找齊後﹐我們在
綠州的地方會合
吧⚬",,0,0,
script_g6_1a_1,6c,6bad,,HELEN,HELEN_1,done,,"絕望⋯
就是如此的心情
嗎﹖

安東⋯
如果我也死了的
話﹐就能在一起
了嗎﹖",,0,0,
